excluded_market_id,topic,candidate_market_id,candidate_question,original_slot_month,candidate_month,original_random_rank,decision,reason
1190133,Economics,1227992,Nothing Ever Happens: Interest Rates,2026-03,2026-03,221,skip_scope,Window/derivative/personnel or multi-meeting contract.
1190133,Economics,1005413,Will the Central Bank of Colombia announce no change at the March meeting?,2026-03,2026-03,227,scope_eligible_timing_pending,Full saved rules reviewed: one scheduled release or policy decision; exact time verification pending.
537133,Economics,516725,Will 2 Fed rate cuts happen in 2025?,2025-12,2025-12,206,skip_scope,Window/derivative/personnel or multi-meeting contract.
537133,Economics,581752,Will Trump announce Stephen Miran to replace Lisa Cook?,2025-12,2025-12,214,skip_scope,Window/derivative/personnel or multi-meeting contract.
537133,Economics,570360,Fed decreases interest rates by 50+ bps after December 2025 meeting?,2025-12,2025-12,220,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 655667.
537133,Economics,691922,Will Canada's annual inflation increase by 2.2% in November?,2025-12,2025-12,226,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,526939,Brazil unemployment below 6.3% for Q4 2025?,2025-12,2025-12,232,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,579056,ECB rate cut in 2025?,2025-12,2025-12,238,skip_scope,Window/derivative/personnel or multi-meeting contract.
537133,Economics,682398,Will the Bank of Brazil lower the Selic rate after December 2025 meeting?,2025-12,2025-12,244,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,906934,Will the US add between 75k and 100k jobs in November?,2025-12,2025-12,249,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 687496.
537133,Economics,525223,Will the 10-year Treasury yield dip below 2.0% in 2025?,2025-12,2025-12,253,skip_scope,Window/derivative/personnel or multi-meeting contract.
537133,Economics,692209,Will the Eurozone's annual inflation increase by 2.4% in November?,2025-12,2025-12,256,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,694975,Will monthly inflation be lower than 1.5% in November?,2025-12,2025-12,259,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,813101,'No change' or '25 bps cut' favored for Fed decision in January on December 10?,2025-12,2025-12,262,skip_scope,Window/derivative/personnel or multi-meeting contract.
537133,Economics,691919,Will Canada's monthly inflation increase by ≤0.0% in November?,2025-12,2025-12,265,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 691922.
537133,Economics,687961,Will the Bank of Mexico announce no change at the December meeting?,2025-12,2025-12,267,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,535644,Will the 10-year Treasury yield hit 5.7% in 2025?,2025-12,2025-12,269,skip_scope,Window/derivative/personnel or multi-meeting contract.
537133,Economics,669987,Bank of England decreases interest rates by 50+ bps after December 2025 meeting?,2025-12,2025-12,271,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,833217,Will monthly inflation increase by 0.3% in December?,2025-12,2025-12,273,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 833214.
537133,Economics,692135,Will the U.K.'s monthly inflation increase by ≥0.5% in November?,2025-12,2025-12,275,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 692158.
537133,Economics,949492,Fed rate cut by January 2026 meeting?,2025-12,2026-01,204,skip_scope,Window/derivative/personnel or multi-meeting contract.
537133,Economics,1236503,March Fed Derivative: Pause or Cut favored on Jan 28?,2025-12,2026-01,212,skip_scope,Window/derivative/personnel or multi-meeting contract.
537133,Economics,957794,Will the U.K.'s monthly inflation be -0.1% in December?,2025-12,2026-01,218,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,669979,Will the Bank of Canada announce a 50+ bps decrease at the January meeting?,2025-12,2026-01,224,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,944596,Will Canada's monthly inflation increase by 0.3% in December?,2025-12,2026-01,230,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 944820.
537133,Economics,933710,Will China's annual inflation increase by between 0.1% and 0.3% in December?,2025-12,2026-01,236,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 933690.
537133,Economics,682400,No change in the Selic rate after Bank of Brazil's January 2026 meeting?,2025-12,2026-01,242,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,958253,Will the U.K.'s annual inflation increase by ≥3.4% in December?,2025-12,2026-01,247,skip_related_new_selection,Same event family as an earlier replacement.
537133,Economics,1006941,Will the Bank of Korea make no change to the base rate after the January Meeting?,2025-12,2026-01,252,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,533851,Negative GDP growth in 2025?,2025-12,2026-01,255,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 576878.
537133,Economics,669999,No change in Bank of Japan's interest rates after January 2026 meeting?,2025-12,2026-01,258,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,1179306,Will the January 2026 FOMC decision result in a 25bp cut with ≥2 dissents?,2025-12,2026-01,261,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 915375.
537133,Economics,705380,Will a dozen eggs cost between $3.25–3.50 in December?,2025-12,2026-01,264,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 833214.
537133,Economics,1236532,"March Fed Derivative: ""25bps cut"" flips ""Pause"" by Feb 28?",2025-12,2026-02,202,skip_scope,Window/derivative/personnel or multi-meeting contract.
537133,Economics,969648,Will monthly inflation increase by 0.4% in January?,2025-12,2026-02,210,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 1185718.
537133,Economics,1343759,"Will there be between 230k and 240k initial jobless claims during the week ending February 7, 2026?",2025-12,2026-02,216,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,1007021,Will the Bank of Korea make no change to the base rate after the February Meeting?,2025-12,2026-02,222,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,1178764,Will annual inflation in Argentina increase by 39% or higher in January 2026?,2025-12,2026-02,228,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 1178746.
537133,Economics,1370450,"Will there be between 210k and 220k initial jobless claims during the week ending February 14, 2026?",2025-12,2026-02,234,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,1116336,Will the Bank of Israel increase the Bank of Israel Interest Rate after the February decision?,2025-12,2026-02,240,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,991023,Bank of Japan increases interest rates by 25 bps after March 2026 meeting?,2025-12,2026-03,201,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,964476,Will the ECB announce a 25 bps decrease at the March 2026 meeting?,2025-12,2026-03,209,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,1420682,Will India’s Unemployment Rate not change in February?,2025-12,2026-03,215,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,1227992,Nothing Ever Happens: Interest Rates,2025-12,2026-03,221,skip_scope,Window/derivative/personnel or multi-meeting contract.
537133,Economics,1005413,Will the Central Bank of Colombia announce no change at the March meeting?,2025-12,2026-03,227,skip_already_selected,Already retained or allocated to an earlier slot.
537133,Economics,1360618,Will South Korea's Unemployment Rate decrease between January and February 2026?,2025-12,2026-03,233,scope_eligible_timing_pending,Full saved rules reviewed: one scheduled release or policy decision; exact time verification pending.
516711,Economics,516725,Will 2 Fed rate cuts happen in 2025?,2025-12,2025-12,206,skip_scope,Window/derivative/personnel or multi-meeting contract.
516711,Economics,581752,Will Trump announce Stephen Miran to replace Lisa Cook?,2025-12,2025-12,214,skip_scope,Window/derivative/personnel or multi-meeting contract.
516711,Economics,570360,Fed decreases interest rates by 50+ bps after December 2025 meeting?,2025-12,2025-12,220,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 655667.
516711,Economics,691922,Will Canada's annual inflation increase by 2.2% in November?,2025-12,2025-12,226,skip_already_selected,Already retained or allocated to an earlier slot.
516711,Economics,526939,Brazil unemployment below 6.3% for Q4 2025?,2025-12,2025-12,232,skip_already_selected,Already retained or allocated to an earlier slot.
516711,Economics,579056,ECB rate cut in 2025?,2025-12,2025-12,238,skip_scope,Window/derivative/personnel or multi-meeting contract.
516711,Economics,682398,Will the Bank of Brazil lower the Selic rate after December 2025 meeting?,2025-12,2025-12,244,skip_already_selected,Already retained or allocated to an earlier slot.
516711,Economics,906934,Will the US add between 75k and 100k jobs in November?,2025-12,2025-12,249,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 687496.
516711,Economics,525223,Will the 10-year Treasury yield dip below 2.0% in 2025?,2025-12,2025-12,253,skip_scope,Window/derivative/personnel or multi-meeting contract.
